Reference_number,Total_LAI,Method,PFT,Vegetation_status,Dominant_species,Country,Latitude,Longitude,MAT_(Literature value),MAP_(Literature value),Potentially_erroneous_data,gauci_biome,pft_step,species_step,climate_step,spatial_step,LAI,LAI_numeric,q1,q3,iqr,lower_bound,upper_bound,is_outlier,outlier_type
30,0.83,D,Mix,Natural,"Heath; deciduous(35-60%), evergreen(30-60%)",USA,69.43,-148.78,-10,300,NA,Boreal Forests/Taiga,Boreal Forests/Taiga,ambiguous,Tundra,Tundra,0.83,0.83,1.51,4.4225,2.9125000000000005,-2.8587500000000006,8.791250000000002,FALSE,Within IQR
31,2.53,IR,Mix,Natural,"Betula nana, Eriophorum vaginatum, Sphagnum mosses",USA,68.81666667,-156.2333333,-10.9,202,NA,Boreal Forests/Taiga,Boreal Forests/Taiga,ambiguous,Tundra,Tundra,2.53,2.53,1.51,4.4225,2.9125000000000005,-2.8587500000000006,8.791250000000002,FALSE,Within IQR
31,1.22,IR,DB,Natural,"Sphagnum mosses, Epriophorum vaginatum, Betual nana",USA,68.81666667,-156.2333333,-10.9,202,NA,Boreal Forests/Taiga,Boreal Forests/Taiga,ambiguous,Tundra,Tundra,1.22,1.22,1.51,4.4225,2.9125000000000005,-2.8587500000000006,8.791250000000002,FALSE,Within IQR
31,3.47,IR,DB,Natural,"Salix pulchra, Betual nana",USA,68.81666667,-156.2333333,-10.9,202,NA,Boreal Forests/Taiga,Boreal Forests/Taiga,ambiguous,Tundra,Tundra,3.47,3.47,1.51,4.4225,2.9125000000000005,-2.8587500000000006,8.791250000000002,FALSE,Within IQR
32,6.59,IR,EB,Natural,Moist tropical evergreen forest,Brazil,-2.869745,-54.949355,NA,NA,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,Tropical & Subtropical Moist Broadleaf Forests,ambiguous,Tropical & Subtropical Moist Broadleaf Forests,6.59,6.59,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
33,7.3,IC,EC,Plantation,Pseudotsuga menziesii,Canada,49.905,-125.366,NA,NA,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,ambiguous,Temperate Conifer Forests,7.3,7.3,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
33,4.7,IC,EC,Plantation,Pseudotsuga menziesii,Canada,49.519,-124.902,NA,NA,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,ambiguous,Temperate Conifer Forests,4.7,4.7,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
33,4.3,IC,EC,Natural,Picea mariana,Canada,48.217,-82.156,NA,NA,NA,Temperate Conifer Forests,Temperate Conifer Forests,Boreal Forests/Taiga,ambiguous,Temperate Broadleaf & Mixed Forests,4.3,4.3,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
33,3.7,IC,EC,Natural,Picea mariana,Canada,49.692,-74.342,NA,NA,NA,Temperate Conifer Forests,Temperate Conifer Forests,Boreal Forests/Taiga,ambiguous,Boreal Forests/Taiga,3.7,3.7,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
33,9.4,IC,EC,Not described,Abies balsamea,Canada,46.472,-67.1,NA,NA,NA,Temperate Conifer Forests,Temperate Conifer Forests,Boreal Forests/Taiga,ambiguous,Temperate Broadleaf & Mixed Forests,9.4,9.4,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
33,8.4,IC,EC,Natural,Abies balsamea,Canada,46.474,-67.098,NA,NA,NA,Temperate Conifer Forests,Temperate Conifer Forests,Boreal Forests/Taiga,ambiguous,Temperate Broadleaf & Mixed Forests,8.4,8.4,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
33,8.6,IC,EC,Not described,Abies balsamea,Canada,46.477,-67.077,NA,NA,NA,Temperate Conifer Forests,Temperate Conifer Forests,Boreal Forests/Taiga,ambiguous,Temperate Broadleaf & Mixed Forests,8.6,8.6,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
33,8,IC,EC,Plantation,Pinus strobus,Canada,42.71,-80.357,NA,NA,NA,Temperate Conifer Forests,Temperate Conifer Forests,Boreal Forests/Taiga,ambiguous,Temperate Broadleaf & Mixed Forests,8,8,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
33,5.9,IC,EC,Plantation,Pinus strobus,Canada,42.709,-80.348,NA,NA,NA,Temperate Conifer Forests,Temperate Conifer Forests,Boreal Forests/Taiga,ambiguous,Temperate Broadleaf & Mixed Forests,5.9,5.9,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
33,12.8,IC,EC,Plantation,Pinus strobus,Canada,42.773,-80.459,NA,NA,NA,Temperate Conifer Forests,Temperate Conifer Forests,Boreal Forests/Taiga,ambiguous,Temperate Broadleaf & Mixed Forests,12.8,12.8,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
33,3.4,IC,EC,Natural,Pinus banksiana,Canada,54.485,-105.817,NA,NA,NA,Temperate Conifer Forests,Temperate Conifer Forests,Boreal Forests/Taiga,ambiguous,Boreal Forests/Taiga,3.4,3.4,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
33,2.1,IC,DB,Natural,Populus tremuloides,Canada,53.629,-106.2,NA,NA,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Boreal Forests/Taiga,2.1,2.1,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
33,3.8,IC,EC,Natural,Picea mariana,Canada,53.987,-105.117,NA,NA,NA,Temperate Conifer Forests,Temperate Conifer Forests,Boreal Forests/Taiga,ambiguous,Boreal Forests/Taiga,3.8,3.8,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
33,2.6,IC,EC,Not described,Pinus banksiana,Canada,53.916,-104.69,NA,NA,NA,Temperate Conifer Forests,Temperate Conifer Forests,Boreal Forests/Taiga,ambiguous,Boreal Forests/Taiga,2.6,2.6,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
33,2.9,IC,EC,Not described,Pinus banksiana,Canada,53.875,-104.045,NA,NA,NA,Temperate Conifer Forests,Temperate Conifer Forests,Boreal Forests/Taiga,ambiguous,Boreal Forests/Taiga,2.9,2.9,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
34,1.3,D,EB,Natural,"Ledum groenlandicum, Chamaedaphne calyculata, Kalmia augustifolium, Vaccinium myrtilloides",Canada,45.41,-75.52,5.8,910,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,1.3,1.3,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
34,3.29,IR2,Mix,Natural,"Larix laricina, Picea mariana",Canada,54.95,-112.47,2.1,504,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,Boreal Forests/Taiga,Temperate Conifer Forests,"Temperate Grasslands, Savannas &Shrublands",3.29,3.29,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
34,1.5,D,Mix,Natural,"Carex limosa, Smilacina trifolia, Andromeda polifolia, Picea mariana",Canada,55.54,-112.33,2.1,504,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,Boreal Forests/Taiga,Temperate Conifer Forests,Boreal Forests/Taiga,1.5,1.5,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
34,0.82,IR,Mix,Natural,"Ledum palustre, Empetrum nigrum, Sphagnuim spp.",Finland,69.14,27.3,-1.1,474,NA,Boreal Forests/Taiga,Boreal Forests/Taiga,ambiguous,Boreal Forests/Taiga,Boreal Forests/Taiga,0.82,0.82,1.51,4.4225,2.9125000000000005,-2.8587500000000006,8.791250000000002,FALSE,Within IQR
35,0.52,D,DB,Natural,Betula glandulosa,Canada,65.38,-137.52,NA,NA,NA,Boreal Forests/Taiga,Boreal Forests/Taiga,ambiguous,ambiguous,Tundra,0.52,0.52,1.51,4.4225,2.9125000000000005,-2.8587500000000006,8.791250000000002,FALSE,Within IQR
35,1.45,D,EC,Natural,"Picea glauca, Picea mariana",Canada,65.38,-137.52,NA,NA,NA,Boreal Forests/Taiga,Boreal Forests/Taiga,Boreal Forests/Taiga,ambiguous,Tundra,1.45,1.45,1.51,4.4225,2.9125000000000005,-2.8587500000000006,8.791250000000002,FALSE,Within IQR
35,1.85,D,Mix,Natural,"Picea glauca, Picea mariana, Betula glandulosa",Canada,65.38,-137.52,NA,NA,NA,Boreal Forests/Taiga,Boreal Forests/Taiga,Boreal Forests/Taiga,ambiguous,Tundra,1.85,1.85,1.51,4.4225,2.9125000000000005,-2.8587500000000006,8.791250000000002,FALSE,Within IQR
35,0.51,D,EC,Natural,"Picea glauca, Picea mariana",Canada,65.38,-137.52,NA,NA,NA,Boreal Forests/Taiga,Boreal Forests/Taiga,Boreal Forests/Taiga,ambiguous,Tundra,0.51,0.51,1.51,4.4225,2.9125000000000005,-2.8587500000000006,8.791250000000002,FALSE,Within IQR
35,3.54,D,EC,Natural,"Picea glauca, Picea mariana",Canada,64.06666667,-137.7666667,NA,NA,NA,Boreal Forests/Taiga,Boreal Forests/Taiga,Boreal Forests/Taiga,ambiguous,Tundra,3.54,3.54,1.51,4.4225,2.9125000000000005,-2.8587500000000006,8.791250000000002,FALSE,Within IQR
36,2.7,D,EB,Plantation,Eucalyptus globulus,Australia,-37.6125,143.64,NA,700,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,2.7,2.7,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
36,2.8,D,EB,Plantation,Eucalyptus globulus,Australia,-37.685,143.7888889,NA,700,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,2.8,2.8,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
36,3.7,D,EB,Plantation,Eucalyptus globulus,Australia,-37.61222222,143.6427778,NA,700,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,3.7,3.7,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
36,3.5,D,EB,Plantation,Eucalyptus globulus,Australia,-37.68055556,143.7872222,NA,700,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,3.5,3.5,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
36,2.7,D,EB,Plantation,Eucalyptus globulus,Australia,-37.61111111,144.0305556,NA,700,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,2.7,2.7,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
37,4.37,IC,DB,Not described,Maple,Canada,45.3,-75.75,NA,NA,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,4.37,4.37,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
37,4.02,IC,DB,Not described,Alder/Maple,Canada,45.3,-75.75,NA,NA,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,4.02,4.02,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
37,4.44,IC,DB,Not described,Alder,Canada,45.3,-75.75,NA,NA,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,4.44,4.44,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
37,6.83,IR2,Mix,Not described,Maple/Pine,Canada,45.3,-75.75,NA,NA,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,6.83,6.83,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
37,3.5,IC,DB,Not described,Maple,Canada,45.3,-75.75,NA,NA,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,3.5,3.5,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
37,4.26,IC,DB,Not described,Alder,Canada,45.3,-75.75,NA,NA,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,4.26,4.26,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
37,2.26,IC,DB,Not described,Alder/Maple,Canada,45.3,-75.75,NA,NA,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,2.26,2.26,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
37,2.3,IC,DB,Not described,Alder/Maple,Canada,45.3,-75.75,NA,NA,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,2.3,2.3,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
38,3.4,IR,DB,Plantation,Robinia pseudoacacia,China,36.42333333,109.5255,10.6,498,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,"Mediterranean Forests, Woodlands & Scrub",Temperate Broadleaf & Mixed Forests,3.4,3.4,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
39,6.15,O,DB,Not described,Fagus sylvatica,France,48.08333333,7.916666667,NA,NA,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,6.15,6.15,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
39,5.05,O,DB,Not described,Fagus sylvatica,France,48.08333333,7.916666667,NA,NA,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,5.05,5.05,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
39,5.34,O,DB,Not described,Quercus robur,France,48.08333333,7.916666667,NA,NA,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,"Mediterranean Forests, Woodlands & Scrub",ambiguous,Temperate Broadleaf & Mixed Forests,5.34,5.34,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
40,2.09,IR,EB,Natural,Podocarpus falcatus,Ethiopia,7.416666667,38.91666667,NA,900,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Montane Grasslands & Shrublands,2.09,2.09,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
40,0.72,IR,sDB,Plantation,Cordia africana,Ethiopia,7.416666667,38.91666667,NA,900,NA,"Temperate Grasslands, Savannas &Shrublands","Temperate Grasslands, Savannas &Shrublands",ambiguous,ambiguous,Montane Grasslands & Shrublands,0.72,0.72,1.965,8.3275,6.362500000000001,-7.578750000000001,17.871250000000003,FALSE,Within IQR
40,1.94,IR,EB,Plantation,Eucalyptus saligna,Ethiopia,7.416666667,38.91666667,NA,900,X,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Montane Grasslands & Shrublands,1.94,1.94,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
40,4.4,IR,EC,Plantation,Pinus patula,Ethiopia,7.416666667,38.91666667,NA,900,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,ambiguous,Montane Grasslands & Shrublands,4.4,4.4,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
40,6.87,IR,EC,Plantation,Cupressus lusitanica,Ethiopia,7.416666667,38.91666667,NA,900,NA,Temperate Conifer Forests,Temperate Conifer Forests,ambiguous,ambiguous,Montane Grasslands & Shrublands,6.87,6.87,3.3125,7.59,4.2775,-3.10375,14.00625,FALSE,Within IQR
41,7,IR,DB,Natural,"Fagus grandifolia, Acer saccharum, Betula alleghaniensis",USA,43.93333333,-71.75,NA,1230,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,7,7,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
42,3.39,IR,EB,Natural,Phyllostachys pubescens,Japan,33.83333333,130.5166667,15.3,1697,X,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,3.39,3.39,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
43,0.83,D,DB,Not described,Quercus douglasii,USA,38.431,-120.966,16.9,565,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,"Mediterranean Forests, Woodlands & Scrub","Temperate Grasslands, Savannas &Shrublands",0.83,0.83,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
44,0.84,D,DB,Natural,Iva frutescens,USA,37.452,-75.673,14.2,1065,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Conifer Forests,Temperate Conifer Forests,0.84,0.84,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
44,1.52,D,DB,Natural,Rhus copallina,USA,37.134,-75.96,14.7,1035,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Conifer Forests,Temperate Conifer Forests,1.52,1.52,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
44,5.8,D,DB,Natural,Elaeagnus umbellata,USA,38.093,-77.335,13.6,1167,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Conifer Forests,Temperate Broadleaf & Mixed Forests,5.8,5.8,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
44,8.36,D,EB,Natural,Rhododendron maximum,USA,36.652,-81.511,11.9,1212,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,8.36,8.36,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
45,6.7,D,EB,Natural,Morella cerifera,USA,37.45,-75.66666667,14.2,1065,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Conifer Forests,ambiguous,6.7,6.7,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
45,10,D,EB,Natural,Morella cerifera,USA,37.45,-75.66666667,14.2,1065,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Conifer Forests,ambiguous,10,10,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
45,9.8,D,EB,Natural,Morella cerifera,USA,37.45,-75.66666667,14.2,1065,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,Temperate Conifer Forests,ambiguous,9.8,9.8,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
46,6.9,D,DB,Natural,"Quercus rubra, Carya spp.",USA,35.05,-83.25,NA,2143.8,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,6.9,6.9,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
46,5.4,D,DB,Natural,"Quercus Prinus, Acer rubrum",USA,35.05,-83.25,NA,2340,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,5.4,5.4,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
46,5.4,D,DB,Natural,"Quercus Prinus, Acer rubrum",USA,35.05,-83.25,NA,1932.3,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,5.4,5.4,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
46,6.7,D,DB,Natural,"Carya spp., Quercus Prinus",USA,35.05,-83.25,NA,1987.2,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,6.7,6.7,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
46,6,D,DB,Natural,"Quercus Prinus, Quercus velutina",USA,35.05,-83.25,NA,2070.9,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,6,6,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
46,5.2,D,DB,Natural,"Acer rubrum, Carya spp.",USA,35.05,-83.25,NA,2155.5,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,5.2,5.2,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
46,4.7,D,DB,Natural,"Quercus Prinus, Acer rubrum",USA,35.05,-83.25,NA,2342.7,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,4.7,4.7,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
46,4.5,D,DB,Natural,"Acer rubrum, Quercus Prinus",USA,35.05,-83.25,NA,2367,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,4.5,4.5,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
46,7.2,D,DB,Natural,"Acer rubrum, Quercus Prinus",USA,35.05,-83.25,NA,2156.4,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,7.2,7.2,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
46,2.7,D,DB,Natural,Quercus rubra,USA,35.05,-83.25,NA,2565,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,2.7,2.7,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
46,4.1,D,DB,Natural,"Carya spp., Quercus Prinus",USA,35.05,-83.25,NA,2241,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,4.1,4.1,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
46,5.2,D,DB,Natural,"Quercus Prinus, Liriodendron tulipifera",USA,35.05,-83.25,NA,2047.5,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,5.2,5.2,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
46,8.2,D,DB,Natural,Quercus prinus,USA,35.05,-83.25,NA,1924.2,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,8.2,8.2,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
46,6,D,DB,Natural,"Quercus Prinus, Quercus velutina",USA,35.05,-83.25,NA,1929.6,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,6,6,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
46,7.4,D,DB,Natural,"Quercus Prinus, Quercus velutina",USA,35.05,-83.25,NA,2044.8,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,7.4,7.4,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
46,6.5,D,DB,Natural,Quercus prinus,USA,35.05,-83.25,NA,1947.6,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,Temperate Broadleaf & Mixed Forests,6.5,6.5,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
47,3,IC,EB,Plantation,Eucalyptus globulus,Australia,-33.15,115.7166667,NA,791,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,"Mediterranean Forests, Woodlands & Scrub",3,3,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
47,2.9,IC,EB,Plantation,Eucalyptus globulus,Australia,-33.71666667,115.25,NA,807,NA,Temperate Broadleaf & Mixed Forests,Temperate Broadleaf & Mixed Forests,ambiguous,ambiguous,"Mediterranean Forests, Woodlands & Scrub",2.9,2.9,2.415,5.75,3.335,-2.5874999999999995,10.7525,FALSE,Within IQR
